|,id,name,rating,ratings,vicinity,geometry__location__lat,geometry__location__lng,geometry__viewport,geometry__viewport__lat,geometry__viewport__lng,website,address,city,zipcode_area,types__001,types__002,types__003,types__004,types__005,types__006,types__007,types__008,types__009
ChIJQ3l8f1DJwoARDJK6UD4g0uY,ChIJQ3l8f1DJwoARDJK6UD4g0uY,Core,,,"751 East 52nd Street, Los Angeles",33.9960612,-118.2618836,northeast,33.99726408,-118.2605332,,751 East 52nd Street, Los Angeles,90240,store,,,,,,,,
ChIJz8a9F27JwoAR2MItzd3rKGQ,ChIJz8a9F27JwoAR2MItzd3rKGQ,Brud Cafe,,,"751 East 52nd Street, Los Angeles",33.9960612,-118.2618836,northeast,33.99726408,-118.2605332,,751 East 52nd Street, Los Angeles,90240,cafe,food,store,,,,,,
ChIJPUGbrkTIwoARcf0NRjvPCQg,ChIJPUGbrkTIwoARcf0NRjvPCQg,Iglesia Pentecostes Llenos Del Espiritu Santo,3.7,3,"608 East 52nd Street, Los Angeles",33.9956462,-118.2647497,northeast,33.99704728,-118.2634012,,608 East 52nd Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJYSeuwVvIwoARWE35SKJgCJY,ChIJYSeuwVvIwoARWE35SKJgCJY,Maof,,,"905 East 52nd Street, Los Angeles",33.9959495,-118.2597602,northeast,33.99723093,-118.2584102,http://www.maof.org/,905 East 52nd Street, Los Angeles,90240,,,,,,,,,
ChIJz8SSj1vIwoAR5B_DGMn_YTs,ChIJz8SSj1vIwoAR5B_DGMn_YTs,Ramirez Electronics,4.5,4,"856 East 51st Street, Los Angeles",33.9964365,-118.2606879,northeast,33.99787333,-118.259352,,856 East 51st Street, Los Angeles,90240,electronics_store,store,,,,,,,
ChIJz8SSj1vIwoARbRcDShfVqck,ChIJz8SSj1vIwoARbRcDShfVqck,Ramirez Market,4.5,37,"856 East 51st Street, Los Angeles",33.9965229,-118.2607015,northeast,33.99791653,-118.2593588,,856 East 51st Street, Los Angeles,90240,grocery_or_supermarket,food,store,,,,,,
ChIJG8J_7FHJwoARpfDFdPEww3Q,ChIJG8J_7FHJwoARpfDFdPEww3Q,TAXI SERVICE UNION 2020,5,1,"943 East 52nd Street, Los Angeles",33.9960062,-118.2590594,northeast,33.99726273,-118.2577091,https://taxiserviceunion2020.business.site/?utm_source=gmb&utm_medium=referral,943 East 52nd Street, Los Angeles,90240,,,,,,,,,
ChIJYR4z_6rJwoAREMQfIFdvZFo,ChIJYR4z_6rJwoAREMQfIFdvZFo,Pollos Asados La Bendición,5,13,"5119 McKinley Avenue, Los Angeles",33.996032,-118.261111,northeast,33.99738148,-118.2596332,https://pollosasadoslabendicion.com/,5119 McKinley Avenue, Los Angeles,90240,restaurant,food,,,,,,,
ChIJySmveVzIwoARe-DaI1xpGeQ,ChIJySmveVzIwoARe-DaI1xpGeQ,Mc Kinley Avenue Baptist Church,4.7,3,"5025 McKinley Avenue, Los Angeles",33.9968842,-118.2611965,northeast,33.99823338,-118.2596779,,5025 McKinley Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJM8op11vIwoARMuP_fPLNfAo,ChIJM8op11vIwoARMuP_fPLNfAo,Bethlehem Temple Church,4.9,21,"958 East 52nd Street, Los Angeles",33.9955959,-118.2588294,northeast,33.99705873,-118.2574821,https://www.bethlehemtemplela.org/,958 East 52nd Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJWWraJ0PIwoARy-dkTl0E-SM,ChIJWWraJ0PIwoARy-dkTl0E-SM,"Dr. David Koroshec, MD",,,"4920 South Avalon Boulevard, Los Angeles",33.9981778,-118.2648592,northeast,33.99966583,-118.2636996,,4920 South Avalon Boulevard, Los Angeles,90240,doctor,health,,,,,,,
ChIJWWraJ0PIwoARmhpHc6KsUJo,ChIJWWraJ0PIwoARmhpHc6KsUJo,"Annette Salas-Miller, MA",,,"4920 South Avalon Boulevard, Los Angeles",33.9981172,-118.2648304,northeast,33.99963553,-118.2636852,,4920 South Avalon Boulevard, Los Angeles,90240,doctor,health,,,,,,,
ChIJWWraJ0PIwoAR0npj8E9E4Oc,ChIJWWraJ0PIwoAR0npj8E9E4Oc,"Abigail C. Sandico, MA",,,"4920 South Avalon Boulevard, Los Angeles",33.9981778,-118.2648592,northeast,33.99966583,-118.2636996,,4920 South Avalon Boulevard, Los Angeles,90240,doctor,health,,,,,,,
ChIJUymtL0PIwoARmu77K9sWVwI,ChIJUymtL0PIwoARmu77K9sWVwI,Giving Hope 2 Growing Dreams,4,1,"4920 South Avalon Boulevard, Los Angeles",33.9980947,-118.2649064,northeast,33.99962428,-118.2637232,,4920 South Avalon Boulevard, Los Angeles,90240,,,,,,,,,
ChIJUymtL0PIwoARriLRzxiw2Xo,ChIJUymtL0PIwoARriLRzxiw2Xo,Avalon Carver Community Center,4.3,81,"4920 South Avalon Boulevard, Los Angeles",33.99808,-118.264926,northeast,33.99961693,-118.263733,http://avalon-carver.org/,4920 South Avalon Boulevard, Los Angeles,90240,,,,,,,,,
ChIJWWraJ0PIwoARLplJkOr1200,ChIJWWraJ0PIwoARLplJkOr1200,BAART Programs Southeast,4.4,27,"4920 South Avalon Boulevard, Los Angeles",33.9981778,-118.2648592,northeast,33.99966583,-118.2636996,https://baartprograms.com/baart-southeast/,4920 South Avalon Boulevard, Los Angeles,90240,health,,,,,,,,
ChIJebGE2FzIwoARUPz2oEQw-qM,ChIJebGE2FzIwoARUPz2oEQw-qM,Alvarado Family Child Care,5,1,"677 East 49th Street, Los Angeles",33.998959,-118.263399,northeast,34.00015638,-118.2620484,,677 East 49th Street, Los Angeles,90240,,,,,,,,,
ChIJqb4vGWvIwoARBiWjWAzq1gc,ChIJqb4vGWvIwoARBiWjWAzq1gc,Zapata-King Neighborhood Council,,,"4920 South Avalon Boulevard, Los Angeles",33.9981779,-118.2648592,northeast,33.99966588,-118.2636996,https://empowerla.org/zknc/,4920 South Avalon Boulevard, Los Angeles,90240,,,,,,,,,
ChIJVVXlLkPIwoARdVTPKmEtYJY,ChIJVVXlLkPIwoARdVTPKmEtYJY,CLEANSLATE LA,,,"4920 South Avalon Boulevard, Los Angeles",33.9981778,-118.2648592,northeast,33.99966583,-118.2636996,http://cleanslatela.org/,4920 South Avalon Boulevard, Los Angeles,90240,,,,,,,,,
ChIJr48_6TzJwoARjQ4wqRHY5ds,ChIJr48_6TzJwoARjQ4wqRHY5ds,Conscious Youth Global Movement,,,"4920 South Avalon Boulevard, Los Angeles",33.9981778,-118.2648592,northeast,33.99966583,-118.2636996,https://conscious-youth-global-movement.business.site/?utm_source=googlemybusiness&utm_medium=referral,4920 South Avalon Boulevard, Los Angeles,90240,,,,,,,,,
ChIJVVXlLkPIwoARc4ZqNYOuM-I,ChIJVVXlLkPIwoARc4ZqNYOuM-I,HEIGHTS WELLNESS,,,"4920 South Avalon Boulevard, Los Angeles",33.9981778,-118.2648592,northeast,33.99966583,-118.2636996,,4920 South Avalon Boulevard, Los Angeles,90240,health,,,,,,,,
ChIJ4_kp0ULIwoAR9zA3AjBng_M,ChIJ4_kp0ULIwoAR9zA3AjBng_M,Central Tool Repair,3.5,13,"4822 South Avalon Boulevard, Los Angeles",33.998962,-118.2649739,northeast,34.00031088,-118.2637563,,4822 South Avalon Boulevard, Los Angeles,90240,car_repair,,,,,,,,
ChIJ_TCERVzIwoARiD6NclZU9Ew,ChIJ_TCERVzIwoARiD6NclZU9Ew,Fifth Sun Pictures,5,2,"864 East 49th Street, Los Angeles",33.999044,-118.260488,northeast,34.00051078,-118.2591401,http://fifthsunpictures.com/,864 East 49th Street, Los Angeles,90240,,,,,,,,,
ChIJpar0l9fJwoAR600rRs7dVJs,ChIJpar0l9fJwoAR600rRs7dVJs,Jacory Barber Shop,,,"755 East 49th Street, Los Angeles",33.9988689,-118.2616844,northeast,34.00011738,-118.2603344,https://jacory-barber-shop.business.site/?utm_source=gmb&utm_medium=referral,755 East 49th Street, Los Angeles,90240,hair_care,health,,,,,,,
ChIJvb-tusrJwoARU8Lya0yMa0Q,ChIJvb-tusrJwoARU8Lya0yMa0Q,Marco General Construction-New Construction And Aditions,5,1,"4822 1/2 McKinley Avenue, Los Angeles",33.9995426,-118.2606266,northeast,34.00089113,-118.2593961,https://marcogeneralconstruction.com/,4822 1/2 McKinley Avenue, Los Angeles,90240,general_contractor,,,,,,,,
ChIJaYLHaDHJwoARrHO-ETMTkX8,ChIJaYLHaDHJwoARrHO-ETMTkX8,Pilgrim Community Church,,,"4919 Wadsworth Avenue, Los Angeles",33.9986916,-118.2590179,northeast,34.00004153,-118.2574943,https://pilgrimcommunitychurch.business.site/?utm_source=gmb&utm_medium=referral,4919 Wadsworth Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJ96WksULIwoARd5Su8YvyGTA,ChIJ96WksULIwoARd5Su8YvyGTA,Rejected Stone Christian Fellowship,4.6,12,"4700 South Avalon Boulevard, Los Angeles",34.0005003,-118.2648592,northeast,34.00185193,-118.2633963,http://www.rejectedstone.us/,4700 South Avalon Boulevard, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJvZpoeF3IwoARzxaPgL070zE,ChIJvZpoeF3IwoARzxaPgL070zE,Mc Coy Memorial Baptist Church,4.6,24,"802 East 46th Street, Los Angeles",34.0013599,-118.2616785,northeast,34.00284638,-118.260332,http://mccoymbc.com/,802 East 46th Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJs8llqNTJwoARRui3oHoxjeQ,ChIJs8llqNTJwoARRui3oHoxjeQ,UPS GLOBAL SHIPPING,,,"680 East 47th Street, Los Angeles",34.0004187,-118.2635801,northeast,34.00191253,-118.262233,http://upsglobalship.net/,680 East 47th Street, Los Angeles,90240,,,,,,,,,
ChIJXew7tPvJwoARvdJopV_1IHc,ChIJXew7tPvJwoARvdJopV_1IHc,SEO Service Care,,,"680 East 47th Street, Los Angeles",34.0004187,-118.2635801,northeast,34.00191253,-118.262233,,680 East 47th Street, Los Angeles,90240,,,,,,,,,
ChIJ_SzPAmjIwoARaB7aovVUXBY,ChIJ_SzPAmjIwoARaB7aovVUXBY,Pupuseria Y Restaurante Sihuatehuacan,4.4,45,"4616 South Avalon Boulevard, Los Angeles",34.0010906,-118.264999,northeast,34.00244838,-118.2636896,,4616 South Avalon Boulevard, Los Angeles,90240,restaurant,food,,,,,,,
ChIJ2bl76XzIwoARtxXpFg15xlc,ChIJ2bl76XzIwoARtxXpFg15xlc,Served 2 Enjoy,4.8,52,"4624 South Avalon Boulevard, Los Angeles",34.0008009,-118.265019,northeast,34.00214968,-118.2637825,http://www.served2enjoy.com/,4624 South Avalon Boulevard, Los Angeles,90240,restaurant,food,,,,,,,
ChIJkXzzVhDJwoAR8yUzaDfF8dg,ChIJkXzzVhDJwoAR8yUzaDfF8dg,M&C Auto Repair,4.1,23,"4608 South Avalon Boulevard, Los Angeles",34.0012785,-118.2650264,northeast,34.00262753,-118.2637879,,4608 South Avalon Boulevard, Los Angeles,90240,car_repair,store,,,,,,,
ChIJzX6pqELIwoARrX6-lVT8nhk,ChIJzX6pqELIwoARrX6-lVT8nhk,Paseo San Miguel Restaurant,,,"4626 South Avalon Boulevard, Los Angeles",34.0008281,-118.2650752,northeast,34.00217693,-118.2638106,,4626 South Avalon Boulevard, Los Angeles,90240,restaurant,food,,,,,,,
ChIJRd3tkV3IwoARisR74Ybe4Ww,ChIJRd3tkV3IwoARisR74Ybe4Ww,Modern_Hostel(46th),1.8,5,"868 East 46th Street, Los Angeles",34.0015924,-118.2603901,northeast,34.00305053,-118.2590412,,868 East 46th Street, Los Angeles,90240,lodging,,,,,,,,
ChIJiwlKsF3IwoAREnN9cu54CIA,ChIJiwlKsF3IwoAREnN9cu54CIA,Victory Baptist Church,4.6,10,"4802 McKinley Avenue, Los Angeles",33.9999627,-118.260459,northeast,34.00131208,-118.2590596,http://victoryla.com/,4802 McKinley Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJQ1d1M-u64RQRCwedHiMdgxw,ChIJQ1d1M-u64RQRCwedHiMdgxw,Iglesia Cristiana Casa De Dios Inc,4.8,108,"4622 Wadsworth Avenue, Los Angeles",34.0010504,-118.2589918,northeast,34.00230808,-118.2577057,,4622 Wadsworth Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJfxAetl3IwoARYXIa803k_gI,ChIJfxAetl3IwoARYXIa803k_gI,South Central Lamp,4.8,8,"892 East 48th Street, Los Angeles",34.0001204,-118.2599293,northeast,34.00153753,-118.2586179,http://www.southcentrallamp.org/,892 East 48th Street, Los Angeles,90240,health,,,,,,,,
ChIJW_OKs13IwoARMbYTjbxzOJU,ChIJW_OKs13IwoARMbYTjbxzOJU,Food Distribution Center - Victory Baptist Church,,,"4802 McKinley Avenue, Los Angeles",33.9999755,-118.2603428,northeast,34.00132473,-118.2589712,,4802 McKinley Avenue, Los Angeles,90240,food,,,,,,,,
ChIJAQCQtV3IwoAR7QnAPKRDtFQ,ChIJAQCQtV3IwoAR7QnAPKRDtFQ,Food Distribution Center - Saint Francis Center,,,"892 East 48th Street, Los Angeles",34.0000253,-118.2600171,northeast,34.00148993,-118.2586696,,892 East 48th Street, Los Angeles,90240,food,,,,,,,,
ChIJ0zxOkfvJwoARN3g5LnUZP4M,ChIJ0zxOkfvJwoARN3g5LnUZP4M,Galdy’S mobile car wash,5,3,"918E East 47th Street, Los Angeles",34.0006053,-118.2595374,northeast,34.00205418,-118.2581894,https://galdys-mobile-car-wash.negocio.site/?utm_source=gmb&utm_medium=referral,918E East 47th Street, Los Angeles,90240,,,,,,,,,
ChIJxYR2_rjJwoARQTISDMkPVmQ,ChIJxYR2_rjJwoARQTISDMkPVmQ,Rescuse Carpet and Rug Cleaning,4,4,"821 East 46th Street, Los Angeles",34.0018432,-118.261319,northeast,34.00309028,-118.2599682,,821 East 46th Street, Los Angeles,90240,laundry,,,,,,,,
ChIJg1LHgF7IwoARAADSSYepATo,ChIJg1LHgF7IwoARAADSSYepATo,Lew Sands Head Start,4.7,6,"1010 East 48th Street, Los Angeles",34.0000416,-118.2579936,northeast,34.00150683,-118.2566242,,1010 East 48th Street, Los Angeles,90240,,,,,,,,,
ChIJbUZGk2zHwoAR5I_3fmeIIQg,ChIJbUZGk2zHwoAR5I_3fmeIIQg,Los Angeles Baptist Church,5,22,"4622 Wadsworth Avenue, Los Angeles",34.0010134,-118.2587837,northeast,34.00236353,-118.2573329,https://www.losangelesbaptist.org/,4622 Wadsworth Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJweXb2F3IwoARJwnE71zTq7g,ChIJweXb2F3IwoARJwnE71zTq7g,Wadsworth Church of God,5,5,"4622 Wadsworth Avenue, Los Angeles",34.001066,-118.258667,northeast,34.00241548,-118.257275,,4622 Wadsworth Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJqZ5LvEvJwoARiewImYepYRU,ChIJqZ5LvEvJwoARiewImYepYRU,Los Angeles Taxi,5,3,"719 East 45th Street, Los Angeles",34.0027474,-118.2630188,northeast,34.00399248,-118.2616689,https://los-angeles-taxi-transportation-service.business.site/?utm_source=gmb&utm_medium=referral,719 East 45th Street, Los Angeles,90240,,,,,,,,,
ChIJWyjQB2fIwoARE1KYh2Yg_Yw,ChIJWyjQB2fIwoARE1KYh2Yg_Yw,Express Hardware # 1,4.9,17,"823 East Vernon Avenue, Los Angeles",34.004032,-118.2613037,northeast,34.00532078,-118.2599542,,823 East Vernon Avenue, Los Angeles,90240,hardware_store,store,,,,,,,
ChIJqZ4vEWfIwoAR-uH0BendI4o,ChIJqZ4vEWfIwoAR-uH0BendI4o,Mision Cristiana Pueblo Escogido,,,"867 East Vernon Avenue, Los Angeles",34.0040316,-118.2603781,northeast,34.00532273,-118.2590288,,867 East Vernon Avenue, Los Angeles,90240,,,,,,,,,
ChIJcZM8BmfIwoARxjB7g4xN5OE,ChIJcZM8BmfIwoARxjB7g4xN5OE,Inglesia Monte De Los Olivos,,,"829 East Vernon Avenue, Los Angeles",34.0040675,-118.2611768,northeast,34.00533888,-118.2598272,,829 East Vernon Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJqfI5BmfIwoAR8G0DY-mQ2xE,ChIJqfI5BmfIwoAR8G0DY-mQ2xE,HK Mini Mart,4.5,2,"829 East Vernon Avenue, Los Angeles",34.0040779,-118.2611992,northeast,34.00534403,-118.2598495,,829 East Vernon Avenue, Los Angeles,90240,food,store,,,,,,,
ChIJvbHCD2fIwoARbt-ZEl_j7Vw,ChIJvbHCD2fIwoARbt-ZEl_j7Vw,Jordan Tires,4.7,60,"859 East Vernon Avenue, Los Angeles",34.0041709,-118.2606387,northeast,34.00539198,-118.2592644,,859 East Vernon Avenue, Los Angeles,90240,car_repair,store,,,,,,,
ChIJ_5h8s8PJwoAR9KF-opkzM0o,ChIJ_5h8s8PJwoAR9KF-opkzM0o,Tacos el guero,4.9,7,"859 East Vernon Avenue, Los Angeles",34.0042011,-118.2605663,northeast,34.00540713,-118.2592165,,859 East Vernon Avenue, Los Angeles,90240,restaurant,food,,,,,,,
ChIJt_Kr_13IwoAR_nMA4tnfj9g,ChIJt_Kr_13IwoAR_nMA4tnfj9g,Pilgrim Missionary Baptist Church,4.8,13,"950 East 45th Street, Los Angeles",34.0027442,-118.2589213,northeast,34.00415893,-118.2575749,,950 East 45th Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJ017FA2fIwoARTK5QpqSXSIc,ChIJ017FA2fIwoARTK5QpqSXSIc,Washington Memorial Church-Hlnss,4.7,3,"4361 McKinley Avenue, Los Angeles",34.0044503,-118.261169,northeast,34.00579973,-118.2596762,,4361 McKinley Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJZRR1OWfIwoARh43C2bVEmN0,ChIJZRR1OWfIwoARh43C2bVEmN0,Taqueria Tijuana,4.4,7,"925 East Vernon Avenue, Los Angeles",34.0040619,-118.2594297,northeast,34.00534208,-118.2580798,,925 East Vernon Avenue, Los Angeles,90240,restaurant,food,,,,,,,
ChIJYw5YOGfIwoAR_6dzqbSLuW8,ChIJYw5YOGfIwoAR_6dzqbSLuW8,Las Tres Rosas,4,23,"925 East Vernon Avenue, Los Angeles",34.0040619,-118.2594297,northeast,34.00534208,-118.2580798,,925 East Vernon Avenue, Los Angeles,90240,restaurant,food,,,,,,,
ChIJsXQ0SGfIwoAR5IfOJynHtvw,ChIJsXQ0SGfIwoAR5IfOJynHtvw,Electric Circuit Charging Station,,,"948 East Vernon Avenue, Los Angeles",34.003843,-118.2590748,northeast,34.00523428,-118.2577264,https://lecircuitelectrique.com/,948 East Vernon Avenue, Los Angeles,90240,,,,,,,,,
ChIJeXQ0SGfIwoAR9YCfysz2PRg,ChIJeXQ0SGfIwoAR9YCfysz2PRg,Flo Charging Station,,,"948 East 45th Street, Los Angeles",34.003843,-118.259074,northeast,34.00523428,-118.2577256,https://flo.ca/,948 East 45th Street, Los Angeles,90240,,,,,,,,,
ChIJ6461JsvJwoAR6YtUGsMYWP0,ChIJ6461JsvJwoAR6YtUGsMYWP0,Natalie Romero,,,"East Martin Luther King Junior Boulevard, Los Angeles",34.0016891,-118.2593038,northeast,34.00310243,-118.2579554,,East Martin Luther King Junior Boulevard, Los Angeles,90240,night_club,,,,,,,,
ChIJb0k4tGfIwoARtDlDtEzHsmU,ChIJb0k4tGfIwoARtDlDtEzHsmU,Pelos Fly Beauty Salon & Hair Cuts,,,"745 East Vernon Avenue, Los Angeles",34.0040431,-118.2626599,northeast,34.00532398,-118.2613103,,745 East Vernon Avenue, Los Angeles,90240,beauty_salon,,,,,,,,
ChIJpcf_pWjIwoARiEK0gR0iSv0,ChIJpcf_pWjIwoARiEK0gR0iSv0,Food Distribution Center - United Christian Church,,,"623 East 43rd Street, Los Angeles",34.0056916,-118.2647273,northeast,34.00702108,-118.2633781,,623 East 43rd Street, Los Angeles,90240,food,,,,,,,,
ChIJfylL5WbIwoARirrmvIVgcdo,ChIJfylL5WbIwoARirrmvIVgcdo,Junior Mini-Market,4.5,2,"4310 McKinley Avenue, Los Angeles",34.0053515,-118.2607008,northeast,34.00670048,-118.2594429,,4310 McKinley Avenue, Los Angeles,90240,convenience_store,food,store,,,,,,
ChIJYdkqk_XJwoARsa1lyv7-Djo,ChIJYdkqk_XJwoARsa1lyv7-Djo,Low fee tow & auto sales.inc,4.5,6,"877 East 43rd Place, Los Angeles",34.0050407,-118.2602612,northeast,34.00628398,-118.2589115,http://iaai.com/,877 East 43rd Place, Los Angeles,90240,,,,,,,,,
ChIJxfBnyljJwoARRjT2_AJI5U0,ChIJxfBnyljJwoARRjT2_AJI5U0,Zxyq Health,,,"909 East 43rd Street, Los Angeles",34.0059497,-118.2597627,northeast,34.00719318,-118.2584126,,909 East 43rd Street, Los Angeles,90240,,,,,,,,,
ChIJi0goOGHIwoARxd2oZebKflc,ChIJi0goOGHIwoARxd2oZebKflc,LA Sign Creations,3,2,"981 East Vernon Avenue, Los Angeles",34.0040533,-118.258375,northeast,34.00534583,-118.2570147,http://lasigncreations.com/,981 East Vernon Avenue, Los Angeles,90240,store,,,,,,,,
ChIJNTDnymDIwoAR8NrrunEcJqU,ChIJNTDnymDIwoAR8NrrunEcJqU,Carnitas Los 3 Puerquitos,4.4,417,"981 East Vernon Avenue, Los Angeles",34.0040673,-118.258611,northeast,34.00534823,-118.2572615,http://mexicanrestaurantslosangeles.com/,981 East Vernon Avenue, Los Angeles,90240,restaurant,food,,,,,,,
ChIJD-e10mbIwoARwEirPg6OZxE,ChIJD-e10mbIwoARwEirPg6OZxE,CME Church Business Department,,,"971 East 43rd Street, Los Angeles",34.006001,-118.258399,northeast,34.00722333,-118.2571053,,971 East 43rd Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJq6rmymDIwoAR_1Et2XZcNTk,ChIJq6rmymDIwoAR_1Et2XZcNTk,Services for Garage Conversion,,,"981 East Vernon Avenue, Los Angeles",34.0042135,-118.2583954,northeast,34.00542203,-118.2570249,https://garageconversionlosangeles.co/contact/,981 East Vernon Avenue, Los Angeles,90240,car_repair,,,,,,,,
ChIJr5nemHHJwoAR8JWDL-LxQ-o,ChIJr5nemHHJwoAR8JWDL-LxQ-o,Gruas ramirez LA,4.5,4,"1011 East 43rd Place, Los Angeles",34.0050237,-118.2579077,northeast,34.00628193,-118.2565578,http://www.lacitytowing.com/,1011 East 43rd Place, Los Angeles,90240,,,,,,,,,
ChIJhSNvupbJwoARUD9CGr7rJ6Y,ChIJhSNvupbJwoARUD9CGr7rJ6Y,California Foundation Works,5,9,"Back Unit, 981 East Vernon Avenue, Los Angeles",34.0042135,-118.2583954,northeast,34.00542203,-118.2570249,https://californiafoundationworks.com/,Back Unit, 981 East Vernon Avenue,90240,general_contractor,,,,,,,,
ChIJM_cvNmfIwoARYV6aaL-CXIM,ChIJM_cvNmfIwoARYV6aaL-CXIM,Cornejo Tires Shop,4.7,85,"951 East Vernon Avenue, Los Angeles",34.0041981,-118.258889,northeast,34.00541268,-118.2575384,,951 East Vernon Avenue, Los Angeles,90240,car_repair,store,,,,,,,
ChIJHWSUtWDIwoAR7iBSEeQaoRE,ChIJHWSUtWDIwoAR7iBSEeQaoRE,Home Express,,,"995 East Vernon Avenue, Los Angeles",34.0040462,-118.2582486,northeast,34.00533868,-118.2568992,,995 East Vernon Avenue, Los Angeles,90240,,,,,,,,,
ChIJeYHfLGHIwoARgC0m8j3yr6M,ChIJeYHfLGHIwoARgC0m8j3yr6M,Phillips Temple CME Church,4.7,25,"973 East 43rd Street, Los Angeles",34.0058907,-118.2585109,northeast,34.00716818,-118.2571607,,973 East 43rd Street, Los Angeles,90240,church,place_of_worship,,,,,,,
ChIJTW4GtGDIwoARYGU08OcdfE4,ChIJTW4GtGDIwoARYGU08OcdfE4,Arcelia Market,4.8,8,"1002 East Vernon Avenue, Los Angeles",34.0037881,-118.2581584,northeast,34.00520983,-118.25681,https://m.facebook.com/pages/category/Supermarket/Arcelia-Market-102929008064834/,1002 East Vernon Avenue, Los Angeles,90240,grocery_or_supermarket,food,store,,,,,,
ChIJZWoysWDIwoARAHzHFOTF9_k,ChIJZWoysWDIwoARAHzHFOTF9_k,Villanueva's Hardware,3.9,14,"1010 East Vernon Avenue, Los Angeles",34.0038024,-118.2579681,northeast,34.00521753,-118.2566196,,1010 East Vernon Avenue, Los Angeles,90240,hardware_store,store,,,,,,,
ChIJ74Up7BjJwoARiFXS_FGyR_U,ChIJ74Up7BjJwoARiFXS_FGyR_U,UNCLE DAVE'S TRANSISTIONAL HOUSING,,,"4260 Wadsworth Avenue, Los Angeles",34.0060946,-118.2587841,northeast,34.00744353,-118.2574731,http://www.uncledaveshousing.com/,4260 Wadsworth Avenue, Los Angeles,90240,,,,,,,,,
ChIJxzx76t_JwoARhxvVPYoDKM4,ChIJxzx76t_JwoARhxvVPYoDKM4,Zxx Health,,,"733 East 42nd Street, Los Angeles",34.0077012,-118.2628378,northeast,34.00896813,-118.2614894,,733 East 42nd Street, Los Angeles,90240,,,,,,,,,
ChIJqxXDFejJwoARhNSzNjzI4yA,ChIJqxXDFejJwoARhNSzNjzI4yA,Ashley Tucker,,,"876 East 42nd Place, Los Angeles",34.0064976,-118.2602393,northeast,34.00792083,-118.258891,,876 East 42nd Place, Los Angeles,90240,,,,,,,,,
ChIJI7WZQTbJwoAR7JktKpGjhVc,ChIJI7WZQTbJwoAR7JktKpGjhVc,Bobbie Keith,,,"876 East 42nd Place, Los Angeles",34.0064976,-118.2602393,northeast,34.00792083,-118.258889,,876 East 42nd Place, Los Angeles,90240,,,,,,,,,
ChIJ45HdXdjJwoARBYjyHYnuCAI,ChIJ45HdXdjJwoARBYjyHYnuCAI,Uncle Dave's Transitional Housing,5,1,"972 East 42nd Place, Los Angeles",34.0063869,-118.258598,northeast,34.00787053,-118.2572504,http://www.uncledaveshousing.com/,972 East 42nd Place, Los Angeles,90240,,,,,,,,,
ChIJ2y1-EKrJwoARRTNv-W2aFvw,ChIJ2y1-EKrJwoARRTNv-W2aFvw,Siiiiisa,,,Los Angeles,34.0074265,-118.2582096,northeast,34.00877498,-118.2569212,,,Los Angeles,90240,travel_agency,,,,,,,,
ChIJ5WVpcXPJwoARVgz4MVfL7pM,ChIJ5WVpcXPJwoARVgz4MVfL7pM,Fedewa Rehab Walk In Clinic,,,"4166 Wadsworth Avenue #139, Los Angeles",34.0077263,-118.2587608,northeast,34.00907528,-118.2575118,,4166 Wadsworth Avenue #139, Los Angeles,90240,health,,,,,,,,
ChIJmTapvsHJwoARoH5fo9ItU1I,ChIJmTapvsHJwoARoH5fo9ItU1I,Web Health RR,,,"768 East 41st Street, Los Angeles",34.0090678,-118.2622712,northeast,34.01048483,-118.2609238,https://rankingresult.com/,768 East 41st Street, Los Angeles,90240,,,,,,,,,
ChIJ6TUYbGLJwoARLJQhhKj2Qyg,ChIJ6TUYbGLJwoARLJQhhKj2Qyg,El Rincón Guatemalteco de Doña Carmen!!!!,,,"750 East 40th Place, Los Angeles",34.009996,-118.2625066,northeast,34.01144668,-118.2611467,,750 East 40th Place, Los Angeles,90240,meal_delivery,food,,,,,,,
ChIJNdjti6nJwoARPpwJnZQMGlk,ChIJNdjti6nJwoARPpwJnZQMGlk,Los Angeles Taxi City,5,3,"661 East 41st Street, Los Angeles",34.0093449,-118.2640723,northeast,34.01061643,-118.2627235,http://www.lataxicity.com/,661 East 41st Street, Los Angeles,90240,,,,,,,,,
ChIJy0ZRzGXIwoARelBVYXBTbQE,ChIJy0ZRzGXIwoARelBVYXBTbQE,Tabernacle Baptist Church,4.9,13,"4155 McKinley Avenue, Los Angeles",34.0080504,-118.2614764,northeast,34.00939968,-118.2600644,,4155 McKinley Avenue, Los Angeles,90240,church,place_of_worship,,,,,,,
