|,id,name,rating,ratings,vicinity,geometry__location__lat,geometry__location__lng,geometry__viewport,geometry__viewport__lat,geometry__viewport__lng,website,address,city,zipcode_area,types__001,types__002,types__003,types__004,types__005,types__006,types__007,types__008,types__009
ChIJ_dmdFlS_woARFXRr8hz71F0,ChIJ_dmdFlS_woARFXRr8hz71F0,HollywoodMRC,5,2,"5232 Sunset Boulevard, Los Angeles",34.098008,-118.3040692,northeast,34.09935658,-118.3026702,http://www.hollywoodmrc.com/contact-us,5232 Sunset Boulevard, Los Angeles,90027,,,,,,,,,
ChIJVX19vpu_woARNYS_U5Vvbgs,ChIJVX19vpu_woARNYS_U5Vvbgs,Tacos Kesly,5,4,"5228 Sunset Boulevard, Los Angeles",34.0980321,-118.3042,northeast,34.09942618,-118.3028511,,5228 Sunset Boulevard, Los Angeles,90027,restaurant,food,,,,,,,
ChIJtWF2PVS_woARqie9DBTIfwg,ChIJtWF2PVS_woARqie9DBTIfwg,Cleaners,4.4,22,"5213 Sunset Boulevard, Los Angeles",34.098266,-118.3038939,northeast,34.09974203,-118.3026963,http://www.coast1hrcleaners.com/,5213 Sunset Boulevard, Los Angeles,90027,laundry,,,,,,,,
ChIJHQdtF1S_woAR-5F7TO7IYXY,ChIJHQdtF1S_woAR-5F7TO7IYXY,Hollywood Flowers,4.5,24,"5225 Sunset Boulevard, Los Angeles",34.09827,-118.304011,northeast,34.09974403,-118.3027548,http://hollywoodflowers.us/,5225 Sunset Boulevard, Los Angeles,90027,florist,store,,,,,,,
ChIJU0qMPlS_woAR92zUY9y818A,ChIJU0qMPlS_woAR92zUY9y818A,Vine Auto Body,4.7,7,"5208 Sunset Boulevard, Los Angeles",34.0979786,-118.3035397,northeast,34.09933348,-118.3021325,,5208 Sunset Boulevard, Los Angeles,90027,car_repair,,,,,,,,
ChIJY54sGFS_woARJ0XLQVVp0xA,ChIJY54sGFS_woARJ0XLQVVp0xA,Tic Toc Watch Repair,4.8,46,"5225 Sunset Boulevard, Los Angeles",34.0982698,-118.3040106,northeast,34.09974393,-118.3027546,http://tictocwatchrepairs.com/,5225 Sunset Boulevard, Los Angeles,90027,,,,,,,,,
ChIJnVhyOFS_woAR-FJho7QsqTg,ChIJnVhyOFS_woAR-FJho7QsqTg,Value Inn,3.6,138,"5200 Sunset Boulevard, Los Angeles",34.0976905,-118.303276,northeast,34.09899073,-118.3019294,,5200 Sunset Boulevard, Los Angeles,90027,lodging,,,,,,,,
ChIJiRc7SVS_woAR5-6EFVCnOXA,ChIJiRc7SVS_woAR5-6EFVCnOXA,Shakey's Pizza Parlor,4.4,1090,"5170 Sunset Boulevard, Los Angeles",34.0977211,-118.3029171,northeast,34.09906068,-118.3016469,https://www.shakeys.com/locations/los-angeles/la-sunset-pizza-restaurant/,5170 Sunset Boulevard, Los Angeles,90027,meal_delivery,meal_takeaway,restaurant,food,,,,,
ChIJ0RdNrVW_woARGDLnovYZ1tQ,ChIJ0RdNrVW_woARGDLnovYZ1tQ,Brier Oak on Sunset,2.1,27,"5154 Sunset Boulevard, Los Angeles",34.0979655,-118.302428,northeast,34.09939638,-118.3010797,https://www.brieroakonsunset.com/,5154 Sunset Boulevard, Los Angeles,90027,health,,,,,,,,
ChIJ4zXCrm_HwoAR18f8CIH_hTI,ChIJ4zXCrm_HwoAR18f8CIH_hTI,Viwwr,,,"North Kingsley Drive, Los Angeles",34.0982264,-118.303168,northeast,34.09957518,-118.3018678,https://viwwr.com/,North Kingsley Drive, Los Angeles,90027,,,,,,,,,
ChIJSWlpN1S_woARcaXmE5oougI,ChIJSWlpN1S_woARcaXmE5oougI,Sunny Foot Massage,4.2,53,"5169 Sunset Boulevard, Los Angeles",34.0983806,-118.3028194,northeast,34.09973043,-118.3015601,http://sunnyfootmassage.com/,5169 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJHXIoWh-_woAREaiXxnhaD2E,ChIJHXIoWh-_woAREaiXxnhaD2E,Dina Hood Pattern Maker,,,"1422 North Kingsley Drive, Los Angeles",34.0973601,-118.3029516,northeast,34.09870863,-118.3017077,,1422 North Kingsley Drive, Los Angeles,90027,,,,,,,,,
ChIJKyEBV2G_woAREjImthlQ088,ChIJKyEBV2G_woAREjImthlQ088,BRAULIO'S TACOS,5,3,"5171 Sunset Boulevard, Los Angeles",34.0982657,-118.3027949,northeast,34.09954568,-118.3014458,,5171 Sunset Boulevard, Los Angeles,90027,restaurant,food,,,,,,,
ChIJfRTBNlS_woARHTWCPHhIQ8A,ChIJfRTBNlS_woARHTWCPHhIQ8A,V-I Nails Spa,3.9,48,"5167 Sunset Boulevard, Los Angeles",34.0983112,-118.3028347,northeast,34.09965853,-118.3015666,,5167 Sunset Boulevard, Los Angeles,90027,beauty_salon,,,,,,,,
ChIJP73aNlS_woARPAzLfYx7fnA,ChIJP73aNlS_woARPAzLfYx7fnA,Antranik Odabashian Jewelry,4.6,8,"5171 Sunset Boulevard, Los Angeles",34.0982918,-118.3027949,northeast,34.09963873,-118.3015464,,5171 Sunset Boulevard, Los Angeles,90027,jewelry_store,store,,,,,,,
ChIJNc6EJWO_woARCADBpCED__g,ChIJNc6EJWO_woARCADBpCED__g,Appliance Repair Co Los Angeles,5,7,"5148 Sunset Boulevard, Los Angeles",34.0981307,-118.3021728,northeast,34.09944818,-118.3008236,https://appliancerepaircolosangeles.business.site/?utm_source=gmb&utm_medium=referral,5148 Sunset Boulevard, Los Angeles,90027,,,,,,,,,
ChIJ1RLKNFS_woARx7ylHp5TDwg,ChIJ1RLKNFS_woARx7ylHp5TDwg,Asatryan Mike J DDS,5,2,"5153 Sunset Boulevard, Los Angeles",34.0983461,-118.3024425,northeast,34.09969303,-118.3010491,,5153 Sunset Boulevard, Los Angeles,90027,dentist,health,,,,,,,
ChIJk0aWgYC_woAR-ZMeTxnBc8Q,ChIJk0aWgYC_woAR-ZMeTxnBc8Q,lolo wine bar & restaurant,4.4,31,"5140 Sunset Boulevard, Los Angeles",34.0979341,-118.3020153,northeast,34.09938133,-118.3006662,https://lolowinebar.com/,5140 Sunset Boulevard, Los Angeles,90027,bar,liquor_store,restaurant,food,store,,,,
ChIJr_3nN1m_woARxxCII9wfp60,ChIJr_3nN1m_woARxxCII9wfp60,Happy Slice Pizza,4.5,2,"5173 Sunset Boulevard, Los Angeles",34.0984456,-118.3027689,northeast,34.09977928,-118.3015353,http://happyslicepizza.com/,5173 Sunset Boulevard, Los Angeles,90027,meal_delivery,food,,,,,,,
ChIJEQK97Ca_woAR0oStHs_vsHY,ChIJEQK97Ca_woAR0oStHs_vsHY,Lorenzo's of New York,3.5,2,"5173 Sunset Boulevard, Los Angeles",34.0984456,-118.3027689,northeast,34.09977928,-118.3015353,,5173 Sunset Boulevard, Los Angeles,90027,meal_delivery,food,,,,,,,
ChIJ41uErDW_woARJAIguJxe3C4,ChIJ41uErDW_woARJAIguJxe3C4,Gabriella's New York City Pizza,4.2,5,"5173 Sunset Boulevard, Los Angeles",34.0984456,-118.3027689,northeast,34.09977928,-118.3015353,https://gabriellasofny.com/,5173 Sunset Boulevard, Los Angeles,90027,meal_delivery,food,,,,,,,
ChIJfeDfnky_woARQ5ptGEYwDDM,ChIJfeDfnky_woARQ5ptGEYwDDM,Pizzaoki,3.7,29,"5173 Sunset Boulevard, Los Angeles",34.0984456,-118.3027689,northeast,34.09977928,-118.3015353,http://pizzaoki.com/,5173 Sunset Boulevard, Los Angeles,90027,meal_delivery,food,,,,,,,
ChIJKVFCA26_woARjMFGuY79wdc,ChIJKVFCA26_woARjMFGuY79wdc,Thick N Tasty Pizza,1,4,"5173 Sunset Boulevard, Los Angeles",34.0984456,-118.3027689,northeast,34.09977928,-118.3015353,http://thickntasty.com/,5173 Sunset Boulevard, Los Angeles,90027,meal_delivery,food,,,,,,,
ChIJMd-riPi_woARUHVlBczCnyk,ChIJMd-riPi_woARUHVlBczCnyk,Froman's Chicago Deep Dish Pizza,2.3,12,"5173 Sunset Boulevard, Los Angeles",34.0984456,-118.3027689,northeast,34.09977928,-118.3015353,http://fromanspizza.com/,5173 Sunset Boulevard, Los Angeles,90027,meal_delivery,food,,,,,,,
ChIJKcmaGlS_woARTJlolWFII8g,ChIJKcmaGlS_woARTJlolWFII8g,Zapanta Joseph Jett DDS,5,2,"5175 Sunset Boulevard, Los Angeles",34.0984456,-118.3027689,northeast,34.09977928,-118.3015353,,5175 Sunset Boulevard, Los Angeles,90027,dentist,health,,,,,,,
ChIJKcmaGlS_woARjFL7a-8kifM,ChIJKcmaGlS_woARjFL7a-8kifM,Family Dentistry: Zapanta Cristine DDS,,,"5175 Sunset Boulevard, Los Angeles",34.0984456,-118.3027689,northeast,34.09977928,-118.3015353,,5175 Sunset Boulevard, Los Angeles,90027,dentist,health,,,,,,,
ChIJSTsTuVW_woARJ1_RonCDytw,ChIJSTsTuVW_woARJ1_RonCDytw,Freestyle Photo & Imaging Supplies,4.7,187,"5124 Sunset Boulevard, Los Angeles",34.0976207,-118.3016267,northeast,34.09905988,-118.3002857,http://www.freestylephoto.biz/,5124 Sunset Boulevard, Los Angeles,90027,electronics_store,home_goods_store,store,,,,,,
ChIJN1Jct1W_woARsxo2CSC4Kqs,ChIJN1Jct1W_woARsxo2CSC4Kqs,StorQuest Self Storage,4.8,349,"5138 Sunset Boulevard, Los Angeles",34.0975027,-118.3019012,northeast,34.09916558,-118.3005518,https://www.storquest.com/self-storage/ca/los-angeles/1010//?utm_source=GMB&utm_medium=organic,5138 Sunset Boulevard, Los Angeles,90027,moving_company,storage,store,,,,,,
ChIJM4ehXVS_woARm6O1Dy0DbTg,ChIJM4ehXVS_woARm6O1Dy0DbTg,Starr Construction,,,"5215 De Longpre Avenue, Los Angeles",34.0969792,-118.3033344,northeast,34.09817253,-118.301984,,5215 De Longpre Avenue, Los Angeles,90027,general_contractor,,,,,,,,
ChIJh3NuQ1S_woARcmmcMoZoZTc,ChIJh3NuQ1S_woARcmmcMoZoZTc,Komsan Music Studio,,,"1419 North Kingsley Drive, Los Angeles",34.097292,-118.303521,northeast,34.09863853,-118.3019921,,1419 North Kingsley Drive, Los Angeles,90027,electronics_store,home_goods_store,store,,,,,,
ChIJh3NuQ1S_woAR88m0olcNg6s,ChIJh3NuQ1S_woAR88m0olcNg6s,Harnaz Apartments,4.5,2,"1419 North Kingsley Drive #208, Los Angeles",34.097292,-118.303521,northeast,34.09863853,-118.3019921,,1419 North Kingsley Drive #208, Los Angeles,90027,real_estate_agency,,,,,,,,
ChIJdc-KqMy_woARgNJKLui4PnQ,ChIJdc-KqMy_woARgNJKLui4PnQ,Lulu and titis,4.5,2,"5135 De Longpre Avenue, Los Angeles",34.097056,-118.301936,northeast,34.09821423,-118.3005859,https://lulu-and-titis.negocio.site/,5135 De Longpre Avenue, Los Angeles,90027,,,,,,,,,
ChIJ___rdFW_woAR00X1HpWnT88,ChIJ___rdFW_woAR00X1HpWnT88,"Golden State Homes, Inc.",4.3,3,"1409 North Normandie Avenue, Los Angeles",34.0970146,-118.3007943,northeast,34.09836398,-118.299312,,1409 North Normandie Avenue, Los Angeles,90027,health,,,,,,,,
ChIJ5QW6CFW_woARyBmUlkdkn-Y,ChIJ5QW6CFW_woARyBmUlkdkn-Y,Celym Trucking,4,8,"3/4 De Longpre Avenue, Los Angeles",34.0967492,-118.3015613,northeast,34.09806153,-118.3002121,,3/4 De Longpre Avenue, Los Angeles,90027,moving_company,,,,,,,,
ChIJfzDsfUW_woARM-ASj26bXqU,ChIJfzDsfUW_woARM-ASj26bXqU,Hollywood Marketing - Internet Marketing Agency & Website Design,,,"1428 North Normandie Avenue # 907, Los Angeles",34.0972452,-118.3002114,northeast,34.09859373,-118.299021,https://ddavi.com/,1428 North Normandie Avenue # 907, Los Angeles,90027,,,,,,,,,
ChIJq6MvTlW_woARREeKqSCvSfo,ChIJq6MvTlW_woARREeKqSCvSfo,Vaco Precision Inc.,4.5,28,"5073 Fountain Avenue, Los Angeles",34.0954867,-118.3000328,northeast,34.09671663,-118.2986778,http://vacoprecision.com/,5073 Fountain Avenue, Los Angeles,90027,car_repair,,,,,,,,
ChIJ8TsPUFW_woARJihJbcpueWo,ChIJ8TsPUFW_woARJihJbcpueWo,Vac Mercedes-Benz Service & Repair,5,1,"5071 Fountain Avenue, Los Angeles",34.0953844,-118.300447,northeast,34.09665833,-118.2990943,,5071 Fountain Avenue, Los Angeles,90027,car_repair,,,,,,,,
ChIJO89kUVW_woARS08kQvKcNpk,ChIJO89kUVW_woARS08kQvKcNpk,Diamond Orthopedic Services,,,Los Angeles,34.095221,-118.299935,northeast,34.09656913,-118.298586,,,Los Angeles,90027,health,store,,,,,,,
ChIJ6Z0xx1DBwoARGfeCOxornao,ChIJ6Z0xx1DBwoARGfeCOxornao,Bright Childhood WeeCare,,,"1329 North Alexandria Avenue, Los Angeles",34.0961519,-118.298642,northeast,34.09750078,-118.2971418,https://weecare.co/daycare/bright-childhood?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-listing,1329 North Alexandria Avenue, Los Angeles,90027,,,,,,,,,
ChIJO3hRrETBwoAR26fmxlYTGqM,ChIJO3hRrETBwoAR26fmxlYTGqM,Bright childhood wandershcool,,,"1329 North Alexandria Avenue, Los Angeles",34.0961519,-118.298642,northeast,34.09750078,-118.2971418,,1329 North Alexandria Avenue, Los Angeles,90027,,,,,,,,,
ChIJNefOu6rAwoARaLgTBvAXFGg,ChIJNefOu6rAwoARaLgTBvAXFGg,Magnum Express,,,"1325 North Alexandria Avenue, Los Angeles",34.096042,-118.298641,northeast,34.09739088,-118.2971414,,1325 North Alexandria Avenue, Los Angeles,90027,moving_company,,,,,,,,
ChIJc01_86rAwoARyEIl4stGhA0,ChIJc01_86rAwoARyEIl4stGhA0,Jack K Der-sarkissian M.D.| Kaiser Permanente,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=0880770&kpSearch=,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARk0Wbyj0vbSw,ChIJc01_86rAwoARk0Wbyj0vbSw,Liao Maria Wen-Y MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARsmdl-0sv4BY,ChIJc01_86rAwoARsmdl-0sv4BY,Beheshti Manie MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARy_hA8K1IvTA,ChIJc01_86rAwoARy_hA8K1IvTA,Shahrokh Iganej M.D.| Kaiser Permanente,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=2187604&kpSearch=,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARxHPGu8Okotk,ChIJc01_86rAwoARxHPGu8Okotk,"William T. M. To, MD | Kaiser Permanente",,,"4950 Sunset Boulevard, Los Angeles",34.0977613,-118.2977728,northeast,34.09929988,-118.2965008,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=1077419&kpSearch=,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARsaisluDW6Ok,ChIJc01_86rAwoARsaisluDW6Ok,Luftman Joseph Paul MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARQZ9oA4mk6Rg,ChIJc01_86rAwoARQZ9oA4mk6Rg,Rashtian Afshin MD,,,"4950 Sunset Boulevard # 2B, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,,4950 Sunset Boulevard # 2B, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARQQreEuOBcos,ChIJc01_86rAwoARQQreEuOBcos,Kapoor Narinder S MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARDcWEYDKy25M,ChIJc01_86rAwoARDcWEYDKy25M,Subject Christopher MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARlTxm8dWAUu0,ChIJc01_86rAwoARlTxm8dWAUu0,Cohen Nancy MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARlscEHkT7DBk,ChIJc01_86rAwoARlscEHkT7DBk,Kagan Arthur R MD,,,"4950 Sunset Boulevard #2, Los Angeles",34.0977407,-118.2977718,northeast,34.09928958,-118.2965003,https://healthy.kaiserpermanente.org/northern-california,4950 Sunset Boulevard #2, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARqh0hJ3xJupg,ChIJc01_86rAwoARqh0hJ3xJupg,"Monica C. Ryoo, MD | Kaiser Permanente",,,"4950 Sunset Boulevard, Los Angeles",34.0977613,-118.2977728,northeast,34.09929988,-118.2965008,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=1527446&kpSearch=,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARWZiWbCRmTHM,ChIJc01_86rAwoARWZiWbCRmTHM,"Dr. Peter S. Khang, MD",,,"4950 Sunset Boulevard, Los Angeles",34.0977613,-118.2977728,northeast,34.09929988,-118.2965008,,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARAYw39TujW_8,ChIJc01_86rAwoARAYw39TujW_8,Jill S Silverman M.D.| Kaiser Permanente,,,"4950 Sunset Boulevard, Los Angeles",34.0977611,-118.2980154,northeast,34.09929978,-118.2966219,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=5766775&kpSearch=,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARX7RehPZS7rY,ChIJc01_86rAwoARX7RehPZS7rY,David Saavedra M.D.| Kaiser Permanente,3,2,"4950 Sunset Boulevard, Los Angeles",34.0977611,-118.2980154,northeast,34.09929978,-118.2966219,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=4404101&kpSearch=,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoAR6euKjmtZ52M,ChIJc01_86rAwoAR6euKjmtZ52M,Farivar Niloofar N,5,1,"4950 Sunset Boulevard # 2A, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,,4950 Sunset Boulevard # 2A, Los Angeles,90027,doctor,health,,,,,,,
ChIJE-s19qrAwoARGcJD7ueiKeg,ChIJE-s19qrAwoARGcJD7ueiKeg,"Dr. Joo-Yon J. Youn, MD",,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARNRlwhCY4w58,ChIJc01_86rAwoARNRlwhCY4w58,Vigil Daniel V MD,,,"4950 Sunset Boulevard # 4B, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard # 4B, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARXNl7QFwDo-U,ChIJc01_86rAwoARXNl7QFwDo-U,Chan Kreighton L MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARaDYM4z3gjwQ,ChIJc01_86rAwoARaDYM4z3gjwQ,Medrano Richard M MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoAR2iNAqCThLuo,ChIJc01_86rAwoAR2iNAqCThLuo,Trotzky-Sirr Rebecca MD,,,"4950 Sunset Boulevard, Los Angeles",34.097754,-118.2980506,northeast,34.09929623,-118.2966395,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARVcPs2bYKRFU,ChIJc01_86rAwoARVcPs2bYKRFU,"Peter C. Chee, MD",,,"4950 Sunset Boulevard, Los Angeles",34.0977611,-118.2980154,northeast,34.09929978,-118.2966219,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=3558009&kpSearch=,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoAR3XMY_xwaDVg,ChIJc01_86rAwoAR3XMY_xwaDVg,Ani Markarian M.D.| Kaiser Permanente,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=6666008&kpSearch=,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARUT3fXr0ufPs,ChIJc01_86rAwoARUT3fXr0ufPs,"Aroor Rathnakar Rao, MD | Kaiser Permanente",,,"4950 Sunset Boulevard, Los Angeles",34.0977613,-118.2977728,northeast,34.09929988,-118.2965008,https://healthy.kaiserpermanente.org/health/poc?uri=my-doctor:dynamic&id=1656315&kpSearch=,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARKCbzwW4NSw4,ChIJc01_86rAwoARKCbzwW4NSw4,Rios David a MD,2,1,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,hospital,health,,,,,,,
ChIJc01_86rAwoARTvfeZlu7wy8,ChIJc01_86rAwoARTvfeZlu7wy8,Beals Elaine P,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,,4950 Sunset Boulevard, Los Angeles,90027,pharmacy,health,store,,,,,,
ChIJc01_86rAwoARqoQ4lXj-7Uw,ChIJc01_86rAwoARqoQ4lXj-7Uw,Wilkerson Illya L MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARzl1Cq50dXdo,ChIJc01_86rAwoARzl1Cq50dXdo,Avalos Lisa L MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARElJcXEx1avQ,ChIJc01_86rAwoARElJcXEx1avQ,Hintz Brace L MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARyCCyhPGwY7M,ChIJc01_86rAwoARyCCyhPGwY7M,Quon Raymond C MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARPPImLAv1FhQ,ChIJc01_86rAwoARPPImLAv1FhQ,Moore Ann E MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARvOz7geKXf54,ChIJc01_86rAwoARvOz7geKXf54,Lederman Matthew A MD,,,"4950 Sunset Boulevard # 5A, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard # 5A, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARRZZKYCoWmes,ChIJc01_86rAwoARRZZKYCoWmes,Wu Stefanie S MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoAR0cd3WQfFeBU,ChIJc01_86rAwoAR0cd3WQfFeBU,Sanchez Yvonne MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoAR7LGkYWLUTSI,ChIJc01_86rAwoAR7LGkYWLUTSI,Lewin Bruno Jonat MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARQT7ZiBjQhR0,ChIJc01_86rAwoARQT7ZiBjQhR0,Huberman Arthur Kenn MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARUS4zCeYnlmE,ChIJc01_86rAwoARUS4zCeYnlmE,Mendoza Ernesto C MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARSSZ-nO3FVb0,ChIJc01_86rAwoARSSZ-nO3FVb0,Choo Julia MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARJZYIKRVWkjs,ChIJc01_86rAwoARJZYIKRVWkjs,Mendoza Susana M MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
ChIJc01_86rAwoARBa-3Rr3cuw4,ChIJc01_86rAwoARBa-3Rr3cuw4,Ramirez Joel F MD,,,"4950 Sunset Boulevard, Los Angeles",34.0977074,-118.2978822,northeast,34.09927293,-118.2965555,http://healthy.kaiserpermanente.org/,4950 Sunset Boulevard, Los Angeles,90027,doctor,health,,,,,,,
