,account_num,business_name,street_address,city,zip_code,location_start_date,location_end_date,lat,long
27189,0000176781-0001-3,ROBERT C/EVELYN M WEIL,3703 Monon Street,Los Angeles,90027,1973-01-01,,34.1097,-118.274
27190,0000161032-0001-0,INDEPENDENT COMPLETION SERVICES INC,2500 Glendower Avenue,Los Angeles,90027,1994-03-14,,34.1148,-118.2933
27191,0002795565-0001-5,CASSANDRA JONES,1533 Rosalia Road,Los Angeles,90027,2013-10-21,,34.0987,-118.2862
27192,0002062109-0001-0,ANTHONY XINH TRUONG & HANH LUU TRUONG,4339 Berkshire Avenue,Los Angeles,90032,1983-04-19,,34.0958,-118.1581
27193,0002598704-0001-6,ANDREW/LENORE TESCHER TRS,11701 Texas Avenue,Los Angeles,90025,2008-08-28,,34.0471,-118.459
27194,0002091651-0001-4,ROBERTO CALDERON,714 E 32Nd Street,Los Angeles,90011,1992-03-01,,34.0166,-118.2631
27195,0003017448-0001-3,LIDIA SABA,4437 Radium Drive,Los Angeles,90032,2015-01-01,,34.0794,-118.1941
27196,0002662391-0001-5,CAMERON TAYLOR,12400 Wilshire Blvd Suite #300,Los Angeles,90025,2011-01-01,,34.0417,-118.4699
27197,0003015854-0001-7,DOUGLAS D GLAZER,5129 Chester Street,Los Angeles,90032,2015-01-01,,34.0789,-118.1708
27198,0002612400-0001-4,WILLIAM J ZIDE,1750 N Serrano Avenue #604,Los Angeles,90027,2011-01-01,,34.1031,-118.3072
27199,0000333139-0005-9,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,4900 W Sunset Blvd,Los Angeles,90027,1961-04-01,,34.0981,-118.2961
27200,0003060841-0001-5,HARATI DESIGN LLC,12021 Wilshire Blvd,Los Angeles,90025,2018-04-01,,34.0454,-118.4661
27201,0002166969-0001-1,JEREMY D CHRISTENSEN,4429 Radium Drive,Los Angeles,90032,2002-01-01,,34.0796,-118.1944
27202,0000758575-0001-6,SVETLANA BELOKONNYI,12073 Wilshire Blvd,Los Angeles,90025,2002-11-01,,34.0445,-118.4669
27203,0000441549-0001-0,ROY E HANSON JR MFG INC,1924 Compton Avenue,Los Angeles,90011,1957-01-01,,34.0202,-118.244
27204,0000624169-0001-4,JOSE B GUTIERREZ,3505 Galena Street,Los Angeles,90032,2002-03-01,,34.0843,-118.1923
27205,0000483297-0001-4,HERSHEL CONSTRUCTION INC,11554 Iowa Avenue Suite #401,Los Angeles,90025,2004-02-23,,34.043,-118.4512
27206,0003042137-0001-3,"MIN HEE OH, DDS, INC.",10390 Santa Monica Blvd Suite #330,Los Angeles,90025,2018-01-01,,34.0574,-118.4234
27207,0000481817-0001-0,LAWRENCE G BARNES,4431 Melbourne Avenue,Los Angeles,90027,2003-01-01,,34.1036,-118.2858
27208,0003077599-0001-2,HOME EXPRESS REAL ESTATE INC,991 E Vernon Avenue,Los Angeles,90011,2018-10-01,,34.0042,-118.2583
27209,0000535809-0001-8,JOSEPH SAM GLORIOSO,4884 Huntington Drive S,Los Angeles,90032,1997-10-06,,34.0862,-118.1777
27210,0002962216-0001-7,AMADOR AVILA,2448 Endicott Street,Los Angeles,90032,2017-02-02,,34.0759,-118.1723
27211,0002747892-0001-0,CHOUA LO AGUILERA,11901 Santa Monica Blvd Suite #378,Los Angeles,90025,2014-05-01,,34.0421,-118.4608
27212,0002228451-0001-5,TZVETANKA VARIMEZOVA,1539 S Saltair Avenue #B,Los Angeles,90025,2006-02-19,,34.0403,-118.4616
27213,0000281963-0002-5,JACOB D HOOPER,2824 St George Street,Los Angeles,90027,2008-05-06,,34.1091,-118.2746
27214,0002777491-0001-1,URBANTONE GROUP LLC,1990 S Bundy Drive Suite #420,Los Angeles,90025,2013-01-01,,34.034,-118.4556
27215,0002843315-0001-0,YUKARI M OPALK,1819 Sawtelle Blvd,Los Angeles,90025,2013-01-01,,34.0436,-118.4459
27216,0002893542-0001-5,IGNACIA MONTES,981 E Vernon Avenue,Los Angeles,90011,2015-07-15,,34.0042,-118.2584
27217,0003053900-0001-0,MICHAEL M. WALUSKO,2141 Lyric Avenue,Los Angeles,90027,2018-05-01,,34.0996,-118.2747
27218,0002976043-0001-3,FELIX MIRANDA,781 E 42Nd Street,Los Angeles,90011,2015-01-03,,34.0077,-118.262
27219,0002663544-0001-4,CLEMENT COMMUNICATIONS LLC,3356 Rowena Avenue #4,Los Angeles,90027,2015-01-01,,34.1103,-118.279
27220,0002643487-0001-1,SHUSHANIK POGHOSYAN,1333 1/2 N Alexandria Avenue,Los Angeles,90027,2012-03-01,,34.0957,-118.2983
27221,0002089209-0001-1,TSOLAK PETROSYAN,5425 Carlton Way Unit #105,Los Angeles,90027,2006-01-12,,34.1005,-118.3076
27222,0002025734-0001-3,ANGEL S HUEZCA,250 1/2 E 48Th Street,Los Angeles,90011,2001-01-03,,33.9992,-118.2711
27223,0002165425-0001-1,JOANNA CORTEZ,5026 Huntington Drive S,Los Angeles,90032,2006-08-01,,34.0882,-118.173
27224,0003035028-0001-1,IBRAHIM ABDALLAH,1960 Lansdowne Avenue,Los Angeles,90032,2018-03-07,,34.0656,-118.173
27225,0002263782-0001-4,"SUGAR LIPS, INC",2250 Maple Avenue,Los Angeles,90011,2004-05-05,,34.0265,-118.2634
27226,0000253782-0001-9,ALAN K GREER TRUST/ROBERT A HAISE TRUST,2155 S Beverly Glen Blvd,Los Angeles,90025,1995-08-01,,34.0511,-118.4212
27227,0000042295-0001-1,"4410 AVOCADO STREET, LLC",4410 Avocado Street,Los Angeles,90027,2003-04-25,,34.111,-118.2858
27228,0002785953-0003-5,AAKAA INC,452 E 20Th Street,Los Angeles,90011,2018-12-01,,34.0276,-118.2607
27229,0002855436-0001-1,"ENENSTEIN PHAM & GLASS, APC",12121 Wilshire Blvd Suite #600,Los Angeles,90025,2015-08-10,,34.0439,-118.4676
27230,0000804920-0001-2,MAZON INC,12401 Wilshire Blvd #303,Los Angeles,90025,1995-07-01,,34.0418,-118.4703
27231,0002928541-0001-8,EH CONSULTING CORP,1856 Pandora Avenue,Los Angeles,90025,2016-01-01,,34.0556,-118.4241
27232,0002555333-0001-2,LUIS RAMON VILLALOBOS,934 E 49Th Place #A,Los Angeles,90011,2011-05-01,,33.9984,-118.2593
27233,0002801009-0001-0,ARTAK ARTSRUNYAN,1419 N Kingsley Drive,Los Angeles,90027,2014-03-01,,34.0969,-118.3031
27234,0002930558-0001-1,JACOBSON & ZILBER STRATEGIES LLC,5419 Hollywood Blvd Suite #C135,Los Angeles,90027,2016-06-02,,34.1018,-118.3077
27235,0000735449-0001-1,JOSE LUIS ALEMAN,1147 E 43Rd Place,Los Angeles,90011,1999-10-15,,34.0048,-118.2549
27236,0000016249-0001-1,NATHAN K LAVIAN,12041 Wilshire Blvd #24,Los Angeles,90025,1992-09-01,,34.045,-118.4662
27237,0002450424-0001-0,AAA EMPIRE LLC,3807 Collis Avenue,Los Angeles,90032,2006-01-01,,34.0894,-118.1831
27238,0002279806-0001-1,BABETTE MARKUS,1913 Thayer Avenue,Los Angeles,90025,2004-03-01,,34.0534,-118.4253
27239,0000664212-0001-8,SANFORD/ESTELLE SILBERMAN/MELVIN SCHWARTZ,11051 Missouri Avenue #1,Los Angeles,90025,1961-09-01,,34.0453,-118.4402
27240,0002047986-0001-4,DANA BOEHNLEIN,11901 Santa Monica Blvd #301,Los Angeles,90025,2000-01-01,,34.0419,-118.4602
27241,0000026637-0001-7,MASAAKI FUJITA,1616 Corinth Avenue,Los Angeles,90025,1974-12-01,,34.0459,-118.4494
27242,0000213963-0001-7,SAN PEDRO BARBER SHOP LLC,3407 S San Pedro Street,Los Angeles,90011,1985-04-01,,34.0149,-118.2652
27243,0000870837-0001-5,MIRTA RIVAS,4204 Mercury Avenue,Los Angeles,90032,2003-01-01,,34.085,-118.1955
27244,0002905479-0001-2,MATTHEW BOGDANOW,5155 O Sullivan Drive,Los Angeles,90032,2016-03-01,,34.0692,-118.1716
27245,0002380450-0001-6,ALISON L GLADIEUX,1820 S Bundy Drive #9,Los Angeles,90025,1999-02-01,,34.036,-118.4579
27246,0003030091-0001-9,ROGELIO OMAR CORAZA JAIMES,5411 S Central Avenue,Los Angeles,90011,2017-10-27,,33.9931,-118.2566
27247,0002709599-0001-6,JOHN KOEHLER,10760 Missouri Avenue Unit #305,Los Angeles,90025,2012-01-21,,34.0497,-118.4327
27248,0002450904-0001-3,KEVIN PORT,2112 Greenfield Avenue,Los Angeles,90025,2005-01-01,,34.0429,-118.4363
27249,0002767723-0001-3,MARTHA ARACELI AREVALO,456 E 43Rd Street,Los Angeles,90011,2014-08-08,,34.0056,-118.2664
27250,0002926666-0001-1,MKH CHOLAKYAN LLC,3161 Rowena Avenue,Los Angeles,90027,2015-10-08,,34.111,-118.2732
27251,0000044807-0001-1,MARK LIFLAND ET AL,1870 Westwood Blvd,Los Angeles,90025,1992-08-01,,34.0487,-118.4359
27252,0002799310-0001-7,STORY MONSTER TV,1950 Sawtelle Blvd Suite #347,Los Angeles,90025,2014-01-01,,34.0417,-118.4443
27253,0002898673-0001-5,RODRIGO GUILLEN,4314 Ascot Avenue,Los Angeles,90011,2016-02-24,,34.0054,-118.2496
27254,0002791404-0001-1,SHIRLEY ROSS LOEB,12381 Wilshire Blvd Suite #205,Los Angeles,90025,2014-07-01,,34.042,-118.47
27255,0003101612-0001-7,MARITZA HUEZO,1414 E 47Th Street,Los Angeles,90011,2019-01-01,,34.0008,-118.2495
27256,0000058194-0001-8,CHERYL ROBBINS,1730 Colby Avenue #100,Los Angeles,90025,1976-05-01,,34.0426,-118.4507
27257,0002969537-0001-4,MOGULREIT I LLC,10780 Santa Monica Blvd #140,Los Angeles,90025,2016-03-16,,34.0503,-118.4338
27258,0000195091-0001-5,JIMMY M MASADA,3932 Melbourne Avenue,Los Angeles,90027,1979-08-01,,34.1033,-118.2775
27259,0002711378-0001-6,ROGER SCOTT,5350 Russell Avenue Unit #9,Los Angeles,90027,2012-10-01,,34.1042,-118.3056
27260,0000472546-0001-2,MICHAEL BARON DORFMAN,1226 Mcclellan Drive,Los Angeles,90025,2001-05-07,,34.0411,-118.4694
27261,0002637465-0001-8,GLOBARI INVESTMENT LLC,312 E 25Th Street,Los Angeles,90011,2012-07-01,,34.0247,-118.2658
27262,0002355241-0001-8,TIRSO RODRIGUEZ,1810 N Vermont Avenue,Los Angeles,90027,2004-01-01,,34.1037,-118.2917
27263,0002115710-0002-5,WILLIAM C TAYLOR,891 E Vernon Avenue,Los Angeles,90011,2018-01-01,,34.0042,-118.26
27264,0003109654-0001-9,ALEJANDRO MOTA-GARCIA,3835 Woodlawn Avenue,Los Angeles,90011,2019-02-15,,34.012,-118.273
27265,0002960654-0001-1,"RENEWED FREEDOM CENTER FOR RAPID ANXIETY RELIEF INC., A PSYCHOLOGICAL CORP",1849 Sawtelle Blvd #710,Los Angeles,90025,2014-01-01,,34.0425,-118.4454
27266,0002297296-0001-3,SERGIO SAVALZA BAEZ,4612 Mckinley Avenue,Los Angeles,90011,2004-01-01,,34.0013,-118.2608
27267,0000872612-0002-1,SHARON MARIE JAKUBECY KLEHM,4436 Camero Avenue,Los Angeles,90027,2008-01-02,,34.1008,-118.2862
27268,0002706765-0001-1,GABBERT PARTNERS LLC,1427 Brockton Avenue,Los Angeles,90025,2011-10-18,,34.0427,-118.4623
27269,0000083969-0001-8,LALE PROPERTIES LLC,800 E 29Th Street,Los Angeles,90011,2003-10-01,,34.018,-118.2612
27270,0000321163-0001-9,KATHLEEN L CLEMANS DDS,11600 Wilshire Blvd #426,Los Angeles,90025,1980-09-01,,34.0507,-118.4592
27271,0002967139-0001-6,"58TH & AVALON, LLC",5719 Avalon Blvd,Los Angeles,90011,2016-07-05,,33.9901,-118.2656
27272,0002681671-0001-8,REYNALD GRESSET,3923 Clayton Avenue,Los Angeles,90027,2012-01-01,,34.0998,-118.2776
27273,0003120118-0001-9,ELAINA HOUSER,1655 Rodney Drive,Los Angeles,90027,2019-04-17,,34.1015,-118.2899
27274,0003034882-0001-4,FARSI CAFE IMPORT LLC,1916 Westwood Blvd,Los Angeles,90025,2016-11-21,,34.048,-118.4352
27275,0002663501-0001-6,GAMALIEL V DRYWALL INC,1562 E 48Th Place,Los Angeles,90011,2013-02-22,,33.9993,-118.2464
27276,0000909579-0001-1,PARIS ESCOVEDO,3959 Drysdale Avenue,Los Angeles,90032,2004-08-11,,34.0914,-118.1757
27277,0002970779-0001-5,JONG CHUL PARK,910 E Jefferson Blvd,Los Angeles,90011,2017-01-01,,34.0131,-118.2606
27278,0002901399-0001-2,STOP BREATHE & THINK PBC,11111 Santa Monica Blvd Stop #1700,Los Angeles,90025,2015-11-01,,34.0483,-118.4453
27279,0000590654-0001-9,NIGEL SPILL,1633 S Bentley Avenue #301,Los Angeles,90025,1987-06-01,,34.0491,-118.4442
27280,0000546179-0011-7,YOGA WORKS INC,11620 Wilshire Blvd Suite #101,Los Angeles,90025,2015-05-01,,34.0501,-118.46
27281,0000026164-0001-3,PARVIZ K NADJAT-HAIEM,1959 Thayer Avenue,Los Angeles,90025,2005-01-01,,34.0534,-118.4251
27282,0000693282-0001-5,SILVERLAKE SUN,2839 Hyperion Avenue,Los Angeles,90027,2002-03-01,,34.1091,-118.2713
27283,0000554921-0001-2,THOA KIM NGUYEN,4815 Valley Blvd #B,Los Angeles,90032,2002-01-03,,34.066,-118.18
27284,0000748121-0001-1,JANET TORRES,1815 Greenfield Avenue #1,Los Angeles,90025,1964-01-01,,34.048,-118.4407
27285,0002796980-0001-0,JOSE A SALGUERO,2828 Phelps Avenue,Los Angeles,90032,2013-01-01,,34.0795,-118.1769
27286,0002987409-0001-2,ARAON INC,1921 S Los Angeles Street,Los Angeles,90011,2017-05-22,,34.03,-118.264
27287,0002721547-0001-3,"JOHN LAWRENCE GARWOOD, MD A MEDICAL CORPORATION",12304 Santa Monica Blvd #117,Los Angeles,90025,2013-12-02,,34.0395,-118.4655
27288,0000032822-0001-4,THE CENTER FOR PHYSICAL HEALTH MOVEMENT FORWARD /C,10780 Santa Monica Blvd #470,Los Angeles,90025,1992-09-01,,34.0503,-118.4342
27289,0003116289-0001-4,TWINING APARTMENTS,4613 Twining Street,Los Angeles,90032,2018-07-24,,34.0843,-118.1841
27290,0002779150-0001-2,CALDELLE LEATHER DESIGN STUDIO INC,2115 Kerwood Avenue,Los Angeles,90025,2014-03-26,,34.0525,-118.4197
27291,0000104730-0001-1,LIZA SHTROMBERG,1953 Hillhurst Avenue,Los Angeles,90027,2000-04-01,,34.1069,-118.2879
27292,0002868684-0001-4,YENTL LOPEZ,722 E 43Rd Place,Los Angeles,90011,2015-04-01,,34.0047,-118.2627
27293,0002637430-0001-4,LSK INVESTMENTS INC,2049 Sawtelle Blvd,Los Angeles,90025,2012-10-15,,34.0403,-118.443
27294,0002871913-0001-4,DELETHA D KING,4005 Paloma Street,Los Angeles,90011,2015-12-08,,34.0105,-118.2619
27295,0000586378-0001-7,JESSICA SALMERON,307 E Jefferson Blvd #225,Los Angeles,90011,2001-07-05,,34.0166,-118.2682
27296,0002105120-0001-5,BARRY S SLATT MORTGAGE CO,11111 Santa Monica Blvd Suite #350,Los Angeles,90025,2005-01-01,,34.0476,-118.4444
27297,0002640700-0001-3,JOHN P POWERS,1245 Mcclellan Drive Unit #220,Los Angeles,90025,2018-12-01,,34.0412,-118.4694
27298,0002537984-0001-6,HILARY OLSON,2147 Lyric Avenue,Los Angeles,90027,2008-01-01,,34.0998,-118.2743
27299,0000485978-0001-3,C & S TEXTILE INC,5150 Huntington Drive S Suite #105,Los Angeles,90032,2001-03-13,,34.0891,-118.1708
27300,0002999451-0001-5,ANA VAZQUEZ,1019 E 25Th Street Unit #C,Los Angeles,90011,2014-01-01,,34.0202,-118.255
27301,0002287655-0001-1,AMUSEMENT INDUSTRY INC,1161 E Vernon Avenue,Los Angeles,90011,1994-03-01,,34.0039,-118.255
27302,0000017888-0001-7,JOSEPH M/JOSEPH S GLORIOSO,4884 Huntington Drive S,Los Angeles,90032,1974-07-01,,34.0857,-118.1789
27303,0002925537-0001-0,MAISOLI INC,1179 E 32Nd Street Unit #B,Los Angeles,90011,2016-08-01,,34.0145,-118.2547
27304,0000620980-0001-7,MMY LLC,1909 Stoner Avenue,Los Angeles,90025,2000-01-02,,34.0378,-118.4524
27305,0002949795-0001-1,LISA LEE,1520 Camden Avenue Unit #205,Los Angeles,90025,2016-10-01,,34.0511,-118.4443
27306,0002743120-0001-9,JANIE BRYANT INC,1929 N Serrano Avenue,Los Angeles,90027,2013-01-01,,34.1058,-118.3071
27307,0002166540-0001-1,ADRIAN ORDUNA-MIRANDA,136 E Martin Luther King Jr Blvd,Los Angeles,90011,2006-07-14,,34.0111,-118.2725
27308,0002134539-0001-4,UNIVERSE INTERNATIONAL TRADING COMPANY INC,2112 Cotner Avenue,Los Angeles,90025,2005-11-01,,34.0405,-118.4403
27309,0003113176-0001-7,SUDAPA BUNSIRI,5301 W Sunset Blvd Unit #1,Los Angeles,90027,2019-03-13,,34.0985,-118.306
27310,0002402080-0002-1,JOSEPH JOHNSON,5701 S San Pedro Street,Los Angeles,90011,2012-01-01,,33.9906,-118.2651
27311,0002409030-0001-6,QCD CONSULTING,1537 Wellesley Avenue,Los Angeles,90025,2008-01-01,,34.0381,-118.4637
27312,0002173997-0001-8,THE PRITZKER GROUP-LA LLC,11150 Santa Monica Blvd Suite #1500,Los Angeles,90025,2005-07-01,,34.0462,-118.4445
27313,0003037742-0001-3,REVISION RE SOLUTIONS,12100 Wilshire Blvd Suite #280,Los Angeles,90025,2016-08-02,,34.0435,-118.4676
27314,0002670086-0001-1,LARRY TOLLIN ENTERPRISES LLC,11704 Wilshire Blvd Suite #237,Los Angeles,90025,2012-01-01,,34.0493,-118.4609
27315,0002963038-0001-4,REDBURY HOLDINGS LLC,640 E 40Th Place,Los Angeles,90011,2015-10-01,,34.0099,-118.2644
27316,0000647482-0001-9,VOCAL INC,4063 Adair Street,Los Angeles,90011,2002-07-01,,34.0095,-118.2696
27317,0002790525-0001-4,ETHNIO INC.,1909 Rosalia Road,Los Angeles,90027,2014-07-20,,34.1055,-118.2863
27318,0002829535-0001-4,LISA FRANCESCA TARDUE,4413 Mercury Avenue,Los Angeles,90032,2015-05-20,,34.0859,-118.1909
27319,0002668212-0001-6,STOCK DONATOR INC,1663 Sawtelle Blvd Suite #220,Los Angeles,90025,2011-06-01,,34.0458,-118.4478
27320,0002339382-0001-1,GUMERCINDO OVALLE,2319 S San Pedro Street,Los Angeles,90011,2007-01-01,,34.0236,-118.26
27321,0002982083-0001-5,"PI PROPERTIES NO. 135, LLC",3193 Budau Avenue,Los Angeles,90032,2016-04-20,,34.0828435,-118.1696482
27322,0002542949-0001-4,ERIKA SEIFRED,1940 N Vermont Avenue #1,Los Angeles,90027,2011-01-01,,34.1064,-118.2917
27323,0002689624-0001-1,JUST N TIME CLEANING SERVICE LLC,1338 E 49Th Street,Los Angeles,90011,2013-06-02,,33.9984,-118.2512
27324,0000108753-0001-1,XAVIER ESTRADA,4615 Bedilion Street,Los Angeles,90032,2004-01-21,,34.0808,-118.1834
27325,0002379800-0001-0,MARGARET LESLIE DAVIS,3605 Lowry Road,Los Angeles,90027,2004-03-01,,34.1168,-118.2775
27326,0002786738-0001-5,BRETT A PEART,4638 Los Feliz Blvd,Los Angeles,90027,2014-11-17,,34.1113,-118.2902
27327,0002243039-0001-8,DANA BAUER,2121 Lyric Avenue,Los Angeles,90027,2004-01-01,,34.099,-118.2741
27328,0002512899-0001-5,JOURNEY CIRCLE LLC,11620 Wilshire Blvd Floor #10,Los Angeles,90025,2008-10-04,,34.0501,-118.46
27329,0002901481-0001-1,MINIMAL GROUP INC,1945 Purdue Avenue,Los Angeles,90025,2014-09-01,,34.0401,-118.4462
27330,0002579723-0001-3,RYAN MASADA,3932 Melbourne Avenue,Los Angeles,90027,2010-01-01,,34.1033,-118.2775
27331,0002980900-0001-1,GREEN OLIVE,11086 Santa Monica Blvd,Los Angeles,90025,2017-01-01,,34.0475,-118.4435
27332,0002977595-0001-9,PIK KEI YIP,159 E 54Th Street,Los Angeles,90011,2016-08-01,,33.9936,-118.2719
27333,0003093920-0001-2,MARIAM HAKOBYAN,1655 N Serrano Avenue,Los Angeles,90027,2019-01-09,,34.1013,-118.3072
27334,0000609410-0001-3,PAULINE SEDGHI,11628 Santa Monica Blvd #206,Los Angeles,90025,1985-12-01,,34.0444,-118.4546
27335,0000698574-0001-1,BRIAN N DAVIS,4040 Farmouth Drive,Los Angeles,90027,1989-02-21,,34.1176,-118.2824
27336,0003052682-0001-6,SAMUEL TYLER SALAZAR,2032 Barnett Road,Los Angeles,90032,2018-05-02,,34.0671,-118.1715
27337,0000482935-0001-3,STELLAN CINE INC,4968 Los Feliz Blvd,Los Angeles,90027,2001-05-08,,34.1099,-118.2978
27338,0000551233-0001-6,B U I UNIFORM CO,2720 S San Pedro Street,Los Angeles,90011,2002-01-01,,34.0202,-118.2621
27339,0000168748-0001-9,JOAN I ROSENBERG PHD,1663 Sawtelle Blvd #250,Los Angeles,90025,1992-04-01,,34.0458,-118.4478
27340,0000687954-0001-3,"THE KOHAN COMPANY, INC.",11041 Santa Monica Blvd #556,Los Angeles,90025,2002-11-15,,34.0481,-118.4427
27341,0002889288-0001-0,ALBERT PALTAO,4019 S Central Avenue,Los Angeles,90011,2016-01-01,,34.0103,-118.2566
27342,0002569775-0001-4,ELIDA CASTRO,5430 Compton Avenue,Los Angeles,90011,2011-01-15,,33.9933,-118.2477
27343,0002208610-0001-0,JORGE VILLELA,1201 E 28Th Street,Los Angeles,90011,2005-10-15,,34.0158,-118.2536
27344,0000269437-0001-9,CHURCH OF SCIENTOLOGY OF LOS ANGELES /C,4810 W Sunset Blvd,Los Angeles,90027,1998-01-01,,34.0981,-118.2941
27345,0002727010-0001-3,"NEWBOLD HARBOR ENTERTAINMENT, LLC",3100 Riverside Drive #218,Los Angeles,90027,2014-09-26,,34.1128,-118.2687
27346,0002942541-0001-7,MONIQUE R HENDERSON,1048 E 48Th Street,Los Angeles,90011,2014-02-15,,33.9992,-118.2718
27347,0002466441-0001-3,MARIO CEREZO,5821 Avalon Blvd,Los Angeles,90011,2005-04-04,,33.9893,-118.2651
27348,0003031498-0001-1,DIAMOND ANGELL PRODUCTIONS,11870 Santa Monica Blvd Suite #106414,Los Angeles,90025,2017-06-05,,34.0418,-118.4595
27349,0002905409-0001-7,SANDRA J MEJIA,3603 S San Pedro Street,Los Angeles,90011,2016-04-19,,34.0135,-118.2666
27350,0003107365-0001-8,DIGITAL CINEMA COLLECTIVE,12400 Wilshire Blvd Suite #1275,Los Angeles,90025,2019-02-01,,34.0417,-118.4699
27351,0002730467-0001-1,CHRISTOPHER JOHNSEN,2924 Griffith Park Blvd,Los Angeles,90027,2012-01-01,,34.1084,-118.2743
27352,0002281929-0001-9,DOWN AT THE SPEAKEASY INC,11615 Nebraska Avenue Unit #1,Los Angeles,90025,2007-06-14,,34.0408,-118.4512
27353,0002106821-0002-2,MOLLY HAWKEY,4338 Prospect Avenue,Los Angeles,90027,2001-01-01,,34.1018,-118.2841
27354,0003057404-0001-6,2036 BENTLEY LLC,2036 S Bentley Avenue,Los Angeles,90025,2017-01-23,,34.0428,-118.4384
27355,0002911668-0001-8,DUSTIN LANE / SHERRY LEE,5215 Hollywood Blvd,Los Angeles,90027,2016-05-23,,34.1018,-118.304
27356,0002959124-0001-8,MARIA LUISA ARROLIGA CRUZ,3723 Tracy Street #4,Los Angeles,90027,2015-01-01,,34.1048,-118.2737
27357,0002971283-0001-8,PEREZ HERNZ LLC,5597 Huntington Drive N,Los Angeles,90032,2017-03-04,,34.0954,-118.1582
27358,0000111059-0001-7,AVELINO ELIZARRARAZ,1262 E Adams Blvd,Los Angeles,90011,1999-05-01,,34.0169,-118.251
27359,0002973097-0001-8,MAHAM HAGHIGHAT,1630 Granville Avenue Suite #208,Los Angeles,90025,2016-12-15,,34.0408,-118.456
27360,0000206403-0001-0,MJ WATSON PROPERTIES LLC,1545 Sawtelle Blvd Suite #100,Los Angeles,90025,2000-07-01,,34.0471,-118.4493
27361,0002689106-0001-2,YUKIO YAMAGUCHI,11551 Santa Monica Blvd #402,Los Angeles,90025,2009-09-01,,34.0451,-118.4529
27362,0000990548-0001-7,"BURRIS, SCHOENBERG & WALDEN LLP",12121 Wilshire Blvd #800,Los Angeles,90025,1998-04-01,,34.0439,-118.4676
27363,0000974672-0001-5,DEAN LEWIS TRUST,5287 W Sunset Blvd,Los Angeles,90027,1982-01-01,,34.0981,-118.3052
27364,0003093819-0001-1,JARON LUM,4560 Jade Street,Los Angeles,90032,2015-01-01,,34.0653,-118.1851
27365,0002717326-0001-2,KEEP SMILING LLC,4610 Hollywood Blvd,Los Angeles,90027,2013-08-13,,34.0997,-118.2895
27366,0002841582-0001-3,SPB INDUSTRIES,2320 Ronda Vista Drive,Los Angeles,90027,2014-10-01,,34.1036,-118.2755
27367,0002815349-0001-4,THE HUCKLEBERRY FUND,5000 W Sunset Blvd Floor #4,Los Angeles,90027,2015-03-17,,34.0981,-118.2983
27368,0000033499-0001-6,MANUEL MARTINEZ,3333 N Eastern Avenue,Los Angeles,90032,2000-07-01,,34.0845,-118.178
27369,0003101512-0001-9,MIGUEL LEMUS,858 E Martin Luther King Jr Blvd,Los Angeles,90011,2016-08-30,,34.0107,-118.2606
27370,0000045533-0001-6,MANOUK KARAPETYAN,5231 W Sunset Blvd,Los Angeles,90027,2000-02-01,,34.0981,-118.3039
27371,0002718456-0001-9,FERNDALE 55TH STREEET LLC,211 E 55Th Street,Los Angeles,90011,2012-07-26,,33.9924,-118.2725
27372,0000157575-0001-6,JEFFREY HOWARD MCDONALD,2030 N Vermont Avenue #8,Los Angeles,90027,2003-09-01,,34.1084,-118.2917
27373,0002601982-0001-0,MARCOS CONTRERAS,1522 Brockton Avenue #10,Los Angeles,90025,2010-01-01,,34.0409,-118.4604
27374,0000989642-0073-4,PS ORANGECO INC,1606 Cotner Avenue,Los Angeles,90025,2009-01-01,,34.048,-118.4468
27375,0002642823-0002-5,DAVID PADILLA,5209 Compton Avenue,Los Angeles,90011,1999-05-27,,33.9956,-118.2477
27376,0000062609-0001-1,LEO BREZHNEV,12071 Wilshire Blvd,Los Angeles,90025,1993-01-01,,34.0445,-118.4669
27377,0002772746-0001-4,"GRAASTEIN, LLC",3903 Fernwood Avenue,Los Angeles,90027,2008-03-10,,34.0963,-118.2778
27378,0003039780-0001-3,B & C RENTALS LLC,11740 Wilshire Blvd #A1708,Los Angeles,90025,2018-02-01,,34.0487,-118.4616
27379,0002781520-0001-2,LIL' LOCKS INC,2180 Westwood Blvd Space #1C,Los Angeles,90025,2014-08-17,,34.0444,-118.4318
27380,0000846237-0001-1,JUAN J NAVARRO,1551 E 25Th Street,Los Angeles,90011,2003-04-25,,34.0155,-118.245
27381,0002779743-0001-1,1511 CORINTH AVE LLC,1511 Corinth Avenue,Los Angeles,90025,2014-01-01,,34.0475,-118.4507
27382,0002888116-0002-8,ERJI INCORPORATED,5423 S Central Avenue,Los Angeles,90011,2016-01-31,,33.9928,-118.2568
27383,0000995766-0001-8,ANNE R MEYER MD APC,11620 Wilshire Blvd Suite #710,Los Angeles,90025,1997-01-01,,34.0501,-118.46
27384,0002733833-0001-7,SPACE EQUALS INC,4239 Russell Avenue,Los Angeles,90027,2013-08-28,,34.1045,-118.282
27385,0000085308-0001-7,CALIFORNIA FERTILITY PARTNERS A MEDICAL GROUP,11818 Wilshire Blvd #300,Los Angeles,90025,2003-04-02,,34.0,-118.0
27386,0003121055-0001-9,1656 SAWTELLE BOULEVARD LLC,1656 Sawtelle Blvd,Los Angeles,90025,2019-04-01,,34.0459,-118.4475
